Topología de Red;Número de Nodos;Tiempo de Saturación
Anillo;6;2
Anillo;6;5
Anillo;6;13
Anillo;6;5
Anillo;6;12
Anillo;6;4
Anillo;6;3
Anillo;6;32
Anillo;6;6
Anillo;6;7
Anillo;6;41
Anillo;6;5
Anillo;6;7
Anillo;6;8
Anillo;6;3
Anillo;6;8
Anillo;6;4
Anillo;6;7
Anillo;6;6
Anillo;6;80
Anillo;6;5
Anillo;6;13
Anillo;6;38
Anillo;6;6
Anillo;6;3
Anillo;6;7
Anillo;6;7
Anillo;6;9
Anillo;6;52
Anillo;6;28
Anillo;6;4
Anillo;6;3
Anillo;6;5
Anillo;6;5
Anillo;6;39
Anillo;6;4
Anillo;6;8
Anillo;6;44
Anillo;6;9
Anillo;6;7
Anillo;6;600
Anillo;6;19
Anillo;6;5
Anillo;6;5
Anillo;6;3
Anillo;6;5
Anillo;6;5
Anillo;6;4
Anillo;6;15
Anillo;6;12
Anillo;6;6
Anillo;6;6
Anillo;6;22
Anillo;6;3
Anillo;6;7
Anillo;6;132
Anillo;6;3
Anillo;6;4
Anillo;6;9
Anillo;6;7
Anillo;6;2
Anillo;6;7
Anillo;6;22
Anillo;6;11
Anillo;6;8
Anillo;6;7
Anillo;6;4
Anillo;6;3
Anillo;6;10
Anillo;6;6
Anillo;6;11
Anillo;6;3
Anillo;6;3
Anillo;6;3
Anillo;6;27
Anillo;6;5
Anillo;6;7
Anillo;6;8
Anillo;6;2
Anillo;6;28
Anillo;6;9
Anillo;6;5
Anillo;6;6
Anillo;6;4
Anillo;6;17
Anillo;6;1034
Anillo;6;4
Anillo;6;10
Anillo;6;3
Anillo;6;4
Anillo;6;6
Anillo;6;18
Anillo;6;13
Anillo;6;6
Anillo;6;6
Anillo;6;7
Anillo;6;8
Anillo;6;13
Anillo;6;6
Anillo;6;3
Anillo;6;3
Anillo;6;16
Anillo;6;7
Anillo;6;7
Anillo;6;6
Anillo;6;61
Anillo;6;8
Anillo;6;46
Anillo;6;3
Anillo;6;22
Anillo;6;4
Anillo;6;10
Anillo;6;4
Anillo;6;32
Anillo;6;5
Anillo;6;5
Anillo;6;101
Anillo;6;7
Anillo;6;12
Anillo;6;4
Anillo;6;3
Anillo;6;6
Anillo;6;7
Anillo;6;3
Anillo;6;369
Anillo;6;8
Anillo;6;22
Anillo;6;8
Anillo;6;41
Anillo;6;4
Anillo;6;6
Anillo;6;10
Anillo;6;78
Anillo;6;11
Anillo;6;3
Anillo;6;24
Anillo;6;8
Anillo;6;6
Anillo;6;8
Anillo;6;12
Anillo;6;2
Anillo;6;1
Anillo;6;6
Anillo;6;4
Anillo;6;5
Anillo;6;11
Anillo;6;7
Anillo;6;23
Anillo;6;8
Anillo;6;13
Anillo;6;2
Anillo;6;2
Anillo;6;4
Anillo;6;2
Anillo;6;5
Anillo;6;11
Anillo;6;92
Anillo;6;2
Anillo;6;4
Anillo;6;3
Anillo;6;4
Anillo;6;6
Anillo;6;6
Anillo;6;3
Anillo;6;3542
Anillo;6;5
Anillo;6;6
Anillo;6;6
Anillo;6;4
Anillo;6;4
Anillo;6;12
Anillo;6;3
Anillo;6;8
Anillo;6;3
Anillo;6;4
Anillo;6;4
Anillo;6;2
Anillo;6;22
Anillo;6;8
Anillo;6;2
Anillo;6;7
Anillo;6;14
Anillo;6;14
Anillo;6;11
Anillo;6;4
Anillo;6;22
Anillo;6;5
Anillo;6;6
Anillo;6;5
Anillo;6;3
Anillo;6;8
Anillo;6;4
Anillo;6;4
Anillo;6;16
Anillo;6;3
Anillo;6;1158
Anillo;6;3
Anillo;6;4
Anillo;6;10
Anillo;6;6
Anillo;6;4
Anillo;6;7
Anillo;6;4
Anillo;6;10
Anillo;6;4
Anillo;6;15
Anillo;6;8
Anillo;6;10
Anillo;6;32
Anillo;6;20
Anillo;6;10
Anillo;6;2
Anillo;6;172
Anillo;6;6
Anillo;6;7
Anillo;6;81
Anillo;6;72
Anillo;6;9
Anillo;6;10
Anillo;6;4
Anillo;6;3
Anillo;6;5
Anillo;6;5
Anillo;6;9
Anillo;6;13
Anillo;6;3
Anillo;6;14
Anillo;6;25
Anillo;6;8
Anillo;6;1
Anillo;6;7
Anillo;6;124
Anillo;6;18
Anillo;6;2
Anillo;6;24
Anillo;6;7
Anillo;6;12
Anillo;6;4
Anillo;6;6
Anillo;6;4
Anillo;6;4
Anillo;6;2
Anillo;6;10
Anillo;6;11
Anillo;6;40
Anillo;6;93
Anillo;6;3
Anillo;6;10
Anillo;6;2
Anillo;6;19
Anillo;6;33
Anillo;6;5
Anillo;6;7
Anillo;6;1
Anillo;6;57
Anillo;6;3
Anillo;6;7
Anillo;6;7
Anillo;6;4
Anillo;6;10
Anillo;6;96
Anillo;6;731
Anillo;6;3
Anillo;6;9
Anillo;6;36
Anillo;6;3
Anillo;6;7
Anillo;6;18
Anillo;6;8
Anillo;6;57
Anillo;6;5
Anillo;6;125
Anillo;6;68
Anillo;6;12
Anillo;6;9
Anillo;6;19
Anillo;6;2
Anillo;6;16
Anillo;6;6
Anillo;6;9
Anillo;6;3
Anillo;6;18
Anillo;6;6
Anillo;6;5
Anillo;6;66
Anillo;6;2
Anillo;6;5
Anillo;6;26
Anillo;6;9
Anillo;6;5
Anillo;6;4
Anillo;6;24
Anillo;6;70
Anillo;6;3
Anillo;6;7
Anillo;6;29
Anillo;6;12
Anillo;6;5
Anillo;6;6
Anillo;6;7
Anillo;6;46
Anillo;6;9
Anillo;6;10
Anillo;6;15
Anillo;6;5
Anillo;6;5
Anillo;6;11
Anillo;6;3
Anillo;6;4
Anillo;6;11
Anillo;6;4
Anillo;6;4
Anillo;6;2
Anillo;6;13
Anillo;6;2
Anillo;6;9
Anillo;6;5
Anillo;6;3
Anillo;6;7
Anillo;6;2
Anillo;6;6
Anillo;6;2
Anillo;6;6
Anillo;6;6
Anillo;6;31
Anillo;6;10
Anillo;6;6
Anillo;6;17
Anillo;6;2
Anillo;6;5595
Anillo;6;8
Anillo;6;13
Anillo;6;6
Anillo;6;5
Anillo;6;2
Anillo;6;5
Anillo;6;5
Anillo;6;14
Anillo;6;31
Anillo;6;9
Anillo;6;16
Anillo;6;8
Anillo;6;1
Anillo;6;18
Anillo;6;6
Anillo;6;6
Anillo;6;13
Anillo;6;5
Anillo;6;3
Anillo;6;6
Anillo;6;12
Anillo;6;7
Anillo;6;7
Anillo;6;5
Anillo;6;3
Anillo;6;5
Anillo;6;6
Anillo;6;11
Anillo;6;2
Anillo;6;29
Anillo;6;7
Anillo;6;66
Anillo;6;2
Anillo;6;3
Anillo;6;28
Anillo;6;7
Anillo;6;4
Anillo;6;6
Anillo;6;6
Anillo;6;11
Anillo;6;5
Anillo;6;2
Anillo;6;3
Anillo;6;41
Anillo;6;10
Anillo;6;2
Anillo;6;4
Anillo;6;6
Anillo;6;2
Anillo;6;78
Anillo;6;3
Anillo;6;8
Anillo;6;7
Anillo;6;5
Anillo;6;3
Anillo;6;1
Anillo;6;8
Anillo;6;8
Anillo;6;25
Anillo;6;2
Anillo;6;5
Anillo;6;18
Anillo;6;570
Anillo;6;16
Anillo;6;10
Anillo;6;3
Anillo;6;2
Anillo;6;11
Anillo;6;14
Anillo;6;15
Anillo;6;10
Anillo;6;4
Anillo;6;3
Anillo;6;9
Anillo;6;4
Anillo;6;3
Anillo;6;3
Anillo;6;11
Anillo;6;30
Anillo;6;6
Anillo;6;9
Anillo;6;17
Anillo;6;95
Anillo;6;6
Anillo;6;4
Anillo;6;7
Anillo;6;6
Anillo;6;2
Anillo;6;5
Anillo;6;49
Anillo;6;4
Anillo;6;5
Anillo;6;3
Anillo;6;4
Anillo;6;6
Anillo;6;90
Anillo;6;8
Anillo;6;387
Anillo;6;6
Anillo;6;8
Anillo;6;11
Anillo;6;8
Anillo;6;7
Anillo;6;18
Anillo;6;2
Anillo;6;5
Anillo;6;6
Anillo;6;5
Anillo;6;4
Anillo;6;9
Anillo;6;10
Anillo;6;8
Anillo;6;7
Anillo;6;24
Anillo;6;12
Anillo;6;14
Anillo;6;8
Anillo;6;6
Anillo;6;7
Anillo;6;3
Anillo;6;139
Anillo;6;6
Anillo;6;9
Anillo;6;5
Anillo;6;17
Anillo;6;6
Anillo;6;6
Anillo;6;3
Anillo;6;35
Anillo;6;7
Anillo;6;7
Anillo;6;5
Anillo;6;5
Anillo;6;78
Anillo;6;10
Anillo;6;27
Anillo;6;20
Anillo;6;5
Anillo;6;9
Anillo;6;33
Anillo;6;13
Anillo;6;6
Anillo;6;20
Anillo;6;10
Anillo;6;9
Anillo;6;5
Anillo;6;7
Anillo;6;9
Anillo;6;8
Anillo;6;26
Anillo;6;8
Anillo;6;16
Anillo;6;3
Anillo;6;4
Anillo;6;6
Anillo;6;8
Anillo;6;5
Anillo;6;38
Anillo;6;12
Anillo;6;5
Anillo;6;4
Anillo;6;6
Anillo;6;386
Anillo;6;6
Anillo;6;5
Anillo;6;18
Anillo;6;9
Anillo;6;20
Anillo;6;4
Anillo;6;14
Anillo;6;5
Anillo;6;33
Anillo;6;9
Anillo;6;5
Anillo;6;26
Anillo;6;3
Anillo;6;13
Anillo;6;5
Anillo;6;4
Anillo;6;6
Anillo;6;6
Anillo;6;37
Anillo;6;6
Anillo;6;3
Anillo;6;30
Anillo;6;4
Anillo;6;7
Anillo;6;27
Anillo;6;11
Anillo;6;15
Anillo;6;7
Anillo;6;4
Anillo;6;24
Anillo;6;21
Anillo;6;7
Anillo;6;10
Anillo;6;4
Anillo;6;5
Anillo;6;4
Anillo;6;22
Anillo;6;2
Anillo;6;5
Anillo;6;6
Anillo;6;3
Anillo;6;11
Anillo;6;8
Anillo;6;14
Anillo;6;4
Anillo;6;6
Anillo;6;3
Anillo;6;7
Anillo;6;3
Anillo;6;8
Anillo;6;7
Anillo;6;11
Anillo;6;12
Anillo;6;2
Anillo;6;3
Anillo;6;3
Anillo;6;9
Anillo;6;7
Anillo;6;36
Anillo;6;7
Anillo;6;2
Anillo;6;4
Anillo;6;18
Anillo;6;4
Anillo;6;2
Anillo;6;3
Anillo;6;5
Anillo;6;7
Anillo;6;5
Anillo;6;3
Anillo;6;11
Anillo;6;3
Anillo;6;8
Anillo;6;3
Anillo;6;9
Anillo;6;3
Anillo;6;4
Anillo;6;9
Anillo;6;5
Anillo;6;6
Anillo;6;27
Anillo;6;4
Anillo;6;2
Anillo;6;8
Anillo;6;2
Anillo;6;16
Anillo;6;6
Anillo;6;7
Anillo;6;6
Anillo;6;12
Anillo;6;5
Anillo;6;6
Anillo;6;4
Anillo;6;72
Anillo;6;70
Anillo;6;3
Anillo;6;7
Anillo;6;5
Anillo;6;5
Anillo;6;56
Anillo;6;9
Anillo;6;6
Anillo;6;10
Anillo;6;9
Anillo;6;3
Anillo;6;6
Anillo;6;3
Anillo;6;6
Anillo;6;18
Anillo;6;6
Anillo;6;22
Anillo;6;3
Anillo;6;9
Anillo;6;822
Anillo;6;2
Anillo;6;7
Anillo;6;216
Anillo;6;150
Anillo;6;9
Anillo;6;2
Anillo;6;6
Anillo;6;7
Anillo;6;7
Anillo;6;4
Anillo;6;9
Anillo;6;17
Anillo;6;7
Anillo;7;3
Anillo;7;4
Anillo;7;5
Anillo;7;6
Anillo;7;6
Anillo;7;3
Anillo;7;14
Anillo;7;12
Anillo;7;4
Anillo;7;3
Anillo;7;37
Anillo;7;4
Anillo;7;4
Anillo;7;11
Anillo;7;15
Anillo;7;7
Anillo;7;25
Anillo;7;4
Anillo;7;70
Anillo;7;7
Anillo;7;2
Anillo;7;4
Anillo;7;26
Anillo;7;22
Anillo;7;3
Anillo;7;7
Anillo;7;9
Anillo;7;7
Anillo;7;6
Anillo;7;8
Anillo;7;15
Anillo;7;9
Anillo;7;17
Anillo;7;6
Anillo;7;8
Anillo;7;7
Anillo;7;7
Anillo;7;6
Anillo;7;9
Anillo;7;533
Anillo;7;9
Anillo;7;3
Anillo;7;6
Anillo;7;2
Anillo;7;6
Anillo;7;137
Anillo;7;6
Anillo;7;19
Anillo;7;21
Anillo;7;3
Anillo;7;5
Anillo;7;8
Anillo;7;11
Anillo;7;2
Anillo;7;21
Anillo;7;6
Anillo;7;7
Anillo;7;3
Anillo;7;13
Anillo;7;5
Anillo;7;4
Anillo;7;218
Anillo;7;3
Anillo;7;6
Anillo;7;5
Anillo;7;5
Anillo;7;3
Anillo;7;9
Anillo;7;12
Anillo;7;16
Anillo;7;6
Anillo;7;15
Anillo;7;3
Anillo;7;4
Anillo;7;5
Anillo;7;4
Anillo;7;11
Anillo;7;19
Anillo;7;8
Anillo;7;23
Anillo;7;19
Anillo;7;22
Anillo;7;6
Anillo;7;4
Anillo;7;5
Anillo;7;14
Anillo;7;38
Anillo;7;9
Anillo;7;21
Anillo;7;5
Anillo;7;9
Anillo;7;2
Anillo;7;14
Anillo;7;6
Anillo;7;6
Anillo;7;9
Anillo;7;8
Anillo;7;3
Anillo;7;2
Anillo;7;7
Anillo;7;7
Anillo;7;102
Anillo;7;4
Anillo;7;8
Anillo;7;11
Anillo;7;5
Anillo;7;7
Anillo;7;25
Anillo;7;8
Anillo;7;13
Anillo;7;8
Anillo;7;15
Anillo;7;14
Anillo;7;5
Anillo;7;3
Anillo;7;8
Anillo;7;13
Anillo;7;10
Anillo;7;3
Anillo;7;4
Anillo;7;5
Anillo;7;12
Anillo;7;5
Anillo;7;176
Anillo;7;4
Anillo;7;3
Anillo;7;9
Anillo;7;5
Anillo;7;31
Anillo;7;5
Anillo;7;7
Anillo;7;39
Anillo;7;8
Anillo;7;13
Anillo;7;30
Anillo;7;2
Anillo;7;5
Anillo;7;12
Anillo;7;13
Anillo;7;138
Anillo;7;4
Anillo;7;5
Anillo;7;6
Anillo;7;5
Anillo;7;7
Anillo;7;5
Anillo;7;7
Anillo;7;10
Anillo;7;11
Anillo;7;11
Anillo;7;10
Anillo;7;23
Anillo;7;3
Anillo;7;12
Anillo;7;4
Anillo;7;12
Anillo;7;3
Anillo;7;3
Anillo;7;8
Anillo;7;3
Anillo;7;7
Anillo;7;15
Anillo;7;426
Anillo;7;2
Anillo;7;4
Anillo;7;10
Anillo;7;15
Anillo;7;14
Anillo;7;44
Anillo;7;9
Anillo;7;5
Anillo;7;6
Anillo;7;8
Anillo;7;3
Anillo;7;3
Anillo;7;13
Anillo;7;10
Anillo;7;172
Anillo;7;147
Anillo;7;4
Anillo;7;5
Anillo;7;7
Anillo;7;9
Anillo;7;6
Anillo;7;4
Anillo;7;7
Anillo;7;13
Anillo;7;10
Anillo;7;226
Anillo;7;12
Anillo;7;4
Anillo;7;7
Anillo;7;4
Anillo;7;8
Anillo;7;94
Anillo;7;67
Anillo;7;8
Anillo;7;4
Anillo;7;14
Anillo;7;15
Anillo;7;15
Anillo;7;106
Anillo;7;4
Anillo;7;5
Anillo;7;6
Anillo;7;5
Anillo;7;3
Anillo;7;4
Anillo;7;17
Anillo;7;3
Anillo;7;1
Anillo;7;4
Anillo;7;67
Anillo;7;28
Anillo;7;5
Anillo;7;38
Anillo;7;12
Anillo;7;4
Anillo;7;17
Anillo;7;3
Anillo;7;140
Anillo;7;2
Anillo;7;3
Anillo;7;29
Anillo;7;2
Anillo;7;744
Anillo;7;4
Anillo;7;16
Anillo;7;7
Anillo;7;279
Anillo;7;3
Anillo;7;5
Anillo;7;15
Anillo;7;27
Anillo;7;6
Anillo;7;7
Anillo;7;4
Anillo;7;2
Anillo;7;7
Anillo;7;6
Anillo;7;10
Anillo;7;3
Anillo;7;4
Anillo;7;16
Anillo;7;7
Anillo;7;4
Anillo;7;5
Anillo;7;2
Anillo;7;5
Anillo;7;95
Anillo;7;3
Anillo;7;36
Anillo;7;7
Anillo;7;26
Anillo;7;3
Anillo;7;19
Anillo;7;7
Anillo;7;5
Anillo;7;7
Anillo;7;12
Anillo;7;13
Anillo;7;7
Anillo;7;5
Anillo;7;11
Anillo;7;4
Anillo;7;8
Anillo;7;17
Anillo;7;7
Anillo;7;137
Anillo;7;59
Anillo;7;16
Anillo;7;16
Anillo;7;20
Anillo;7;7
Anillo;7;3
Anillo;7;15
Anillo;7;7
Anillo;7;7
Anillo;7;19
Anillo;7;2
Anillo;7;3
Anillo;7;20
Anillo;7;7
Anillo;7;10
Anillo;7;3
Anillo;7;5
Anillo;7;5
Anillo;7;6
Anillo;7;8
Anillo;7;4
Anillo;7;7
Anillo;7;5
Anillo;7;2
Anillo;7;29
Anillo;7;2
Anillo;7;19
Anillo;7;29
Anillo;7;41
Anillo;7;13
Anillo;7;7
Anillo;7;5
Anillo;7;9
Anillo;7;12
Anillo;7;8
Anillo;7;185
Anillo;7;3
Anillo;7;4
Anillo;7;4
Anillo;7;5
Anillo;7;6
Anillo;7;13
Anillo;7;8
Anillo;7;7
Anillo;7;4
Anillo;7;7
Anillo;7;9
Anillo;7;10
Anillo;7;3
Anillo;7;1
Anillo;7;11
Anillo;7;13
Anillo;7;20
Anillo;7;27
Anillo;7;16
Anillo;7;19
Anillo;7;8
Anillo;7;29
Anillo;7;5
Anillo;7;6
Anillo;7;7
Anillo;7;3
Anillo;7;4
Anillo;7;49
Anillo;7;3
Anillo;7;2
Anillo;7;6
Anillo;7;15
Anillo;7;3
Anillo;7;19
Anillo;7;4
Anillo;7;17
Anillo;7;8
Anillo;7;11
Anillo;7;5
Anillo;7;6
Anillo;7;7
Anillo;7;3
Anillo;7;3
Anillo;7;7
Anillo;7;2
Anillo;7;5
Anillo;7;6
Anillo;7;6
Anillo;7;39
Anillo;7;7
Anillo;7;9
Anillo;7;7
Anillo;7;54
Anillo;7;6
Anillo;7;5
Anillo;7;8
Anillo;7;3
Anillo;7;2
Anillo;7;137
Anillo;7;390
Anillo;7;23
Anillo;7;8
Anillo;7;5
Anillo;7;3
Anillo;7;5
Anillo;7;4
Anillo;7;3
Anillo;7;3
Anillo;7;4
Anillo;7;15
Anillo;7;9
Anillo;7;55
Anillo;7;2
Anillo;7;4
Anillo;7;12
Anillo;7;6
Anillo;7;3
Anillo;7;2
Anillo;7;7
Anillo;7;3
Anillo;7;4
Anillo;7;4
Anillo;7;3
Anillo;7;9
Anillo;7;4
Anillo;7;7
Anillo;7;6
Anillo;7;4
Anillo;7;3
Anillo;7;6
Anillo;7;4
Anillo;7;26
Anillo;7;7
Anillo;7;33
Anillo;7;8
Anillo;7;5
Anillo;7;5
Anillo;7;16
Anillo;7;5
Anillo;7;5
Anillo;7;5
Anillo;7;19
Anillo;7;4
Anillo;7;6
Anillo;7;4
Anillo;7;15
Anillo;7;11
Anillo;7;27
Anillo;7;4
Anillo;7;3
Anillo;7;6
Anillo;7;2
Anillo;7;84
Anillo;7;25
Anillo;7;23
Anillo;7;6
Anillo;7;4
Anillo;7;2
Anillo;7;5
Anillo;7;10
Anillo;7;5
Anillo;7;17
Anillo;7;3
Anillo;7;5
Anillo;7;7
Anillo;7;4
Anillo;7;12
Anillo;7;7
Anillo;7;470
Anillo;7;3
Anillo;7;3
Anillo;7;4
Anillo;7;38
Anillo;7;331
Anillo;7;8
Anillo;7;4
Anillo;7;7
Anillo;7;5
Anillo;7;4
Anillo;7;9
Anillo;7;3
Anillo;7;4
Anillo;7;4
Anillo;7;6
Anillo;7;5
Anillo;7;9
Anillo;7;7
Anillo;7;3
Anillo;7;32
Anillo;7;8
Anillo;7;20
Anillo;7;1124
Anillo;7;5
Anillo;7;13
Anillo;7;7
Anillo;7;37
Anillo;7;7
Anillo;7;6
Anillo;7;8
Anillo;7;5
Anillo;7;4
Anillo;7;140
Anillo;7;5
Anillo;7;3
Anillo;7;4
Anillo;7;5
Anillo;7;3
Anillo;7;15
Anillo;7;12
Anillo;7;9
Anillo;7;12
Anillo;7;7
Anillo;7;3
Anillo;7;5
Anillo;7;5
Anillo;7;37
Anillo;7;13
Anillo;7;2
Anillo;7;11
Anillo;7;7
Anillo;7;10
Anillo;7;6
Anillo;7;7
Anillo;7;6
Anillo;7;5
Anillo;7;7
Anillo;7;4
Anillo;7;9
Anillo;7;9
Anillo;7;6
Anillo;7;25
Anillo;7;2
Anillo;7;4
Anillo;7;1
Anillo;7;13
Anillo;7;6
Anillo;7;3
Anillo;7;5
Anillo;7;3
Anillo;7;29
Anillo;7;7
Anillo;7;2
Anillo;7;5
Anillo;7;11
Anillo;7;3
Anillo;7;11
Anillo;7;2
Anillo;7;41
Anillo;7;3
Anillo;7;28
Anillo;7;8
Anillo;7;4
Anillo;7;8
Anillo;7;13
Anillo;7;8
Anillo;7;3
Anillo;7;10
Anillo;7;5
Anillo;7;4
Anillo;7;5
Anillo;7;14
Anillo;7;4
Anillo;7;5
Anillo;7;4
Anillo;7;93
Anillo;7;6
Anillo;7;11
Anillo;7;4
Anillo;7;21
Anillo;7;80
Anillo;7;13
Anillo;7;4
Anillo;7;2
Anillo;7;30
Anillo;7;6
Anillo;7;3
Anillo;7;1
Anillo;7;16
Anillo;7;4
Anillo;7;3
Anillo;7;10
Anillo;7;50
Anillo;7;11
Anillo;7;35
Anillo;7;10
Anillo;7;9
Anillo;7;14
Anillo;7;31
Anillo;7;8
Anillo;7;6
Anillo;7;209
Anillo;7;34
Anillo;7;2
Anillo;7;12
Anillo;7;8
Anillo;7;4
Anillo;7;35
Anillo;7;4
Anillo;7;5
Anillo;7;4
Anillo;7;40
Anillo;7;5
Anillo;7;19
Anillo;7;4
Anillo;7;8
Anillo;7;10
Anillo;7;11
Anillo;7;6
Anillo;7;5
Anillo;7;6
Anillo;7;3
Anillo;7;3
Anillo;7;13
Anillo;7;7
Anillo;7;5
Anillo;7;2
Anillo;7;4
Anillo;7;13
Anillo;7;134
Anillo;7;2
Anillo;7;5
Anillo;7;7
Anillo;7;3
Anillo;7;8
Anillo;7;13
Anillo;7;303
Anillo;7;6
Anillo;7;8
Anillo;7;3
Anillo;7;9
Anillo;7;8
Anillo;7;2
Anillo;7;2
Anillo;7;3
Anillo;7;4
Anillo;7;3
Anillo;7;6
Anillo;7;5
Anillo;7;6
Anillo;7;14
Anillo;7;4
Anillo;7;7
Anillo;7;5
Anillo;7;7
Anillo;7;5
Anillo;7;119
Anillo;7;7
Anillo;7;21
Anillo;7;9
Anillo;7;1
Anillo;7;2
Anillo;7;2
Anillo;7;11
Anillo;7;6
Anillo;7;6
Anillo;7;4
Anillo;7;18
Anillo;7;6
Anillo;7;5
Anillo;7;41
Anillo;7;9
Anillo;7;21
Anillo;7;4
Anillo;7;6
Anillo;7;8
Anillo;7;4
Anillo;7;5
Anillo;7;11
Anillo;7;34
Anillo;7;393
Anillo;7;4
Anillo;7;3
Anillo;7;4
Anillo;7;4
Anillo;7;12
Anillo;7;5
Anillo;7;4
Anillo;7;7
Anillo;7;8
Anillo;7;7
Anillo;7;23
Anillo;7;6
Anillo;7;3
Anillo;7;16
Anillo;7;7
Anillo;7;4
Anillo;7;5
Anillo;7;5
Anillo;7;45
Anillo;7;6
Anillo;7;7
Anillo;7;5
Anillo;7;10
Anillo;7;11
Anillo;7;5
Anillo;7;59
Anillo;7;26
Anillo;7;9
Anillo;7;9
Anillo;7;6
Anillo;7;11
Anillo;7;15
Anillo;7;7
Anillo;7;7
Anillo;7;11
Anillo;7;10
Anillo;7;4
Anillo;7;5
Anillo;7;11
Anillo;7;5
Anillo;7;5
Anillo;7;6
Anillo;7;69
Anillo;7;12
Anillo;7;5
Anillo;7;13
Anillo;7;6
Anillo;7;6
Anillo;7;6
Anillo;7;3
Anillo;7;12
Anillo;7;15
Anillo;7;25
Anillo;7;7
Anillo;7;10
Anillo;7;13
Anillo;7;10
Anillo;7;5
Anillo;7;5
Anillo;7;7
Anillo;7;5
Anillo;7;3
Anillo;7;6
Anillo;7;2
Anillo;7;21
Anillo;7;9
Anillo;7;12
Anillo;7;6
Anillo;7;7
Anillo;7;6
Anillo;7;232
Anillo;7;2
Anillo;7;8
Anillo;7;4
Anillo;7;4
Anillo;7;41
Anillo;7;12
Anillo;7;119
Anillo;7;16
Anillo;7;8
Anillo;7;54
Anillo;7;9
Anillo;7;23
Anillo;7;4
Anillo;7;71
Anillo;7;12
Anillo;7;68
Anillo;7;6
Anillo;7;6
Anillo;7;2
Anillo;7;15
Anillo;7;13
Anillo;7;1366
Anillo;7;11
Anillo;7;91
Anillo;7;5
Anillo;7;1173
Anillo;7;7
Anillo;7;6
Anillo;7;7
Anillo;7;38
Anillo;7;15
Anillo;7;3
Anillo;7;2
Anillo;7;5
Anillo;7;5
Anillo;7;24
Anillo;7;4
Anillo;7;13
Anillo;7;6
Anillo;7;3
Anillo;7;16
Anillo;7;16
Anillo;7;3
Anillo;7;8
Anillo;7;21
Anillo;7;2
Anillo;7;6
Anillo;7;6
Anillo;7;5
Anillo;7;7
Anillo;7;78
Anillo;7;9
Anillo;7;4
Anillo;7;3
Anillo;7;6
Anillo;7;3
Anillo;7;14
Anillo;7;7
Anillo;7;11
Anillo;7;3
Anillo;7;8
Anillo;7;8
Anillo;7;7
Anillo;7;7
Anillo;7;5
Anillo;7;3
Anillo;7;9
Anillo;7;4
Anillo;7;4
Anillo;7;5
Anillo;7;148
Anillo;7;8
Anillo;7;19
Anillo;7;3
Anillo;7;4
Anillo;7;8
Anillo;7;6
Anillo;7;5
Anillo;7;26
Anillo;7;11
Anillo;7;9
Anillo;7;8
Anillo;7;2
Anillo;7;7
Anillo;7;891
Anillo;7;10
Anillo;7;5
Anillo;7;9
Anillo;7;4
Anillo;7;1
Anillo;7;8
Anillo;7;9
Anillo;7;9
Anillo;7;11
Anillo;7;3
Anillo;7;6
Anillo;7;4
Anillo;7;7
Anillo;7;4
Anillo;7;101
Anillo;7;7
Anillo;7;3
Anillo;7;6
Anillo;7;4
Anillo;7;21
Anillo;7;152
Anillo;7;18
Anillo;7;3
Anillo;7;4
Anillo;7;3
Anillo;7;4
Anillo;7;6
Anillo;7;22
Anillo;7;41
Anillo;7;5
Anillo;7;7
Anillo;7;5
Anillo;7;4
Anillo;7;3
Anillo;7;2
Anillo;7;27
Anillo;7;5
Anillo;7;453
Anillo;7;471
Anillo;7;3
Anillo;7;6
Anillo;7;31
Anillo;7;5
Anillo;7;6
Anillo;7;6
Anillo;7;4
Anillo;7;4
Anillo;7;14
Anillo;7;6
Anillo;7;6
Anillo;7;46
Anillo;7;13
Anillo;7;5
Anillo;7;6
Anillo;7;3
Anillo;7;14
Anillo;7;7
Anillo;7;8
Anillo;7;7
Anillo;7;13
Anillo;7;7
Anillo;7;7
Anillo;7;3
Anillo;7;5
Anillo;7;34
Anillo;7;62
Anillo;7;7
Anillo;7;4
Anillo;7;3
Anillo;7;3
Anillo;7;98
Anillo;7;5
Anillo;7;5
Anillo;7;3
Anillo;7;6
Anillo;7;7
Anillo;7;4
Anillo;7;6
Anillo;7;8
Anillo;7;10
Anillo;7;5
Anillo;7;7
Anillo;7;5
Anillo;7;34
Anillo;7;11
Anillo;7;4
Anillo;7;2
Anillo;7;1394
Anillo;7;4
Anillo;7;5
Anillo;7;4
Anillo;7;22
Anillo;7;3
Anillo;7;5
Anillo;7;13
Anillo;7;52
Anillo;7;9
Anillo;7;23
Anillo;7;30
Anillo;7;4
Anillo;7;4
Anillo;7;3
Anillo;7;6
Anillo;7;15
Anillo;7;4
Anillo;7;20
Anillo;7;7
Anillo;7;183
Anillo;7;1055
Anillo;7;4
Anillo;7;5
Anillo;7;31
Anillo;7;5
Anillo;7;2
Anillo;7;11
Anillo;7;4
Anillo;7;3
Anillo;7;30
Anillo;7;3
Anillo;7;6
Anillo;7;4
Anillo;7;6
Anillo;7;5
Anillo;7;3
Anillo;7;8
Anillo;7;12
Anillo;7;23
Anillo;7;7
Anillo;7;33
Anillo;7;8
Anillo;7;45
Anillo;7;5
Anillo;7;14
Anillo;7;2
Anillo;7;7
Anillo;7;7
Anillo;7;8
Anillo;7;9
Anillo;7;4
Anillo;7;5
